Order ID,Record Date,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
BP-21002,2024-02-22 11:58:29,2023-12-19,2023-12-22,Express,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,255.97,1,0.12,13.01
BP-21002,2024-02-22 11:58:29,2023-12-19,2023-12-22,Express,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,7060,East,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,397.39,7,0.03,15.78
MK-80012,2024-02-22 11:58:29,2023-10-19,2023-10-21,Express,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,475.86,5,0.09,6.93
MK-80012,2024-02-22 11:58:29,2023-10-19,2023-10-21,Express,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,338.87,8,0.07,18.41
MK-80012,2024-02-22 11:58:29,2023-10-19,2023-10-21,Express,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,375.8,1,0.08,15.1
MK-80012,2024-02-22 11:58:29,2023-10-19,2023-10-21,Express,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,239.28,4,0.01,-2.65
MD-97660,2024-02-22 11:58:29,2022-10-04,2022-10-14,Standard,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,341.11,9,0.12,6.89
MD-97660,2024-02-22 11:58:29,2022-10-04,2022-10-14,Standard,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,362.17,5,0.19,7.58
MD-97660,2024-02-22 11:58:29,2022-10-04,2022-10-14,Standard,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,348.78,1,0.18,-19.62
VG-83027,2024-02-22 11:58:29,2023-06-04,2023-06-10,Standard,VG-21790,Vivek Gonzalez,Consumer,United States,Los Angeles,California,90032,West,OFF-LA-10004345,Office Supplies,Labels,Avery 493,246.25,4,0.07,11.32
NP-53579,2024-02-22 11:58:29,2022-09-25,2022-10-05,Standard,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,244.37,7,0.08,15.44
NP-53579,2024-02-22 11:58:29,2022-09-25,2022-10-05,Standard,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,226.34,9,0.1,-5.41
NP-53579,2024-02-22 11:58:29,2022-09-25,2022-10-05,Standard,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,482.32,7,0.01,15.0
NP-53579,2024-02-22 11:58:29,2022-09-25,2022-10-05,Standard,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,293.87,7,0.15,-2.09
DVH-49589,2024-02-22 11:58:29,2023-08-26,2023-08-27,Standard,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,344.21,10,0.13,2.0
DVH-49589,2024-02-22 11:58:29,2023-08-26,2023-08-27,Standard,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",357.17,3,0.08,-10.66
DVH-49589,2024-02-22 11:58:29,2023-08-26,2023-08-27,Standard,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,359.03,8,0.05,2.18
DVH-49589,2024-02-22 11:58:29,2023-08-26,2023-08-27,Standard,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",264.75,7,0.18,-3.75
DVH-49589,2024-02-22 11:58:29,2023-08-26,2023-08-27,Standard,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,228.82,4,0.05,19.88
SG-94250,2024-02-22 11:58:29,2023-05-21,2023-05-22,Standard,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AR-10000462,Office Supplies,Art,Sanford Pocket Accent Highlighters,412.51,4,0.04,3.29
SG-94250,2024-02-22 11:58:29,2023-05-21,2023-05-22,Standard,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",203.95,8,0.2,9.9
SG-94250,2024-02-22 11:58:29,2023-05-21,2023-05-22,Standard,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,275.74,9,0.07,16.04
SG-94250,2024-02-22 11:58:29,2023-05-21,2023-05-22,Standard,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,491.13,3,0.06,-4.0
SG-94250,2024-02-22 11:58:29,2023-05-21,2023-05-22,Standard,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,339.01,2,0.17,-12.63
DJ-77101,2024-02-22 11:58:29,2023-10-20,2023-10-21,Standard,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",300.01,9,0.02,-3.36
EH-35435,2024-02-22 11:58:29,2022-06-26,2022-07-06,Standard,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,423.98,6,0.17,-7.19
EH-35435,2024-02-22 11:58:29,2022-06-26,2022-07-06,Standard,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,349.6,5,0.0,14.29
EH-35435,2024-02-22 11:58:29,2022-06-26,2022-07-06,Standard,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,338.14,3,0.14,-3.55
EH-35435,2024-02-22 11:58:29,2022-06-26,2022-07-06,Standard,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,477.35,10,0.16,3.7
JH-10162,2024-02-22 11:58:29,2023-11-17,2023-11-22,Standard,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",296.42,7,0.19,-8.74
